Date/Time of Update: 2016-10-27 10:01:16 AM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#Team ID,#Team Abbr.,#Team City,#Team Name,#GamesPlayed,#Points
,5434,Fabbri,Robby,15,C,"5'10""",170,1996-01-22,20,"Mississauga, ON",Canada,N,17,STL,St. Louis,Blues,7,3
,4217,Gilbert,Tom,14,D,"6'2""",206,1983-01-10,33,"Bloomington, MN",USA,N,28,LAK,Los Angeles,Kings,4,3
,100,Gionta,Brian,12,RW,"5'7""",176,1979-01-18,37,"Rochester, NY",USA,N,15,BUF,Buffalo,Sabres,5,3
,4688,Grabner,Michael,40,RW,"6'1""",186,1987-10-05,29,Villach,Austria,N,9,NYR,New York,Rangers,7,3
,5338,Granlund,Markus,60,C,"5'11""",185,,,Oulu,Finland,N,21,VAN,Vancouver,Canucks,7,3
,5126,Granlund,Mikael,64,C,"5'10""",186,1992-02-26,24,Oulu,Finland,N,25,MIN,Minnesota,Wild,7,3
,5108,Grigorenko,Mikhail,25,C,"6'3""",209,1994-05-16,22,Khabarovsk,Russia,N,22,COL,Colorado,Avalanche,5,3
,4994,Hamilton,Dougie,27,D,"6'5""",199,,,"Toronto, ON",Canada,N,23,CGY,Calgary,Flames,8,3
,4320,Hansen,Jannik,36,RW,"6'1""",195,1986-03-15,30,Herlev,Denmark,N,21,VAN,Vancouver,Canucks,7,3
,10081,Harper,Shane,38,RW,"5'11""",193,1989-02-01,27,"Valencia, CA",USA,Y,4,FLO,Florida,Panthers,6,3
,356,Hartnell,Scott,43,LW,"6'2""",210,1982-04-18,34,"Regina, SK",Canada,N,19,CBJ,Columbus,Blue Jackets,5,3
,5461,Hayes,Kevin,13,RW,"6'5""",225,1992-05-08,24,"Boston, MA",USA,N,9,NYR,New York,Rangers,7,3
,5255,Hertl,Tomas,48,C,"6'2""",210,1993-11-12,22,Praha,Czechoslovakia,N,26,SJS,San Jose,Sharks,7,3
,4426,Hoffman,Mike,68,C,"5'11""",176,1989-11-24,26,"Kitchener, ON",Canada,N,13,OTT,Ottawa,Senators,6,3
,5233,Horvat,Bo,53,C,"6'0""",206,1995-04-05,21,"London, ON",Canada,N,21,VAN,Vancouver,Canucks,7,3
,143,Jagr,Jaromir,68,RW,"6'3""",230,1972-02-15,44,Kladno,Czechoslovakia,N,4,FLO,Florida,Panthers,6,3
,4268,Johnson,Erik,6,D,"6'4""",232,1988-03-21,28,"Bloomington, MN",USA,N,22,COL,Colorado,Avalanche,5,3
,5187,Johnson,Tyler,9,C,"5'9""",182,1990-07-29,26,"Spokane, WA",USA,N,1,TBL,Tampa Bay,Lightning,6,3
,5472,Jokipakka,Jyrki,3,D,"6'3""",205,,,Tampere,Finland,N,23,CGY,Calgary,Flames,6,3
,5243,Jones,Seth,3,D,"6'4""",205,1994-10-03,22,"Arlington, TX",USA,N,19,CBJ,Columbus,Blue Jackets,5,3
,3763,Koivu,Mikko,9,C,"6'3""",222,1983-03-12,33,Turku,Finland,N,25,MIN,Minnesota,Wild,7,3
,4224,Krejci,David,46,C,"6'0""",188,1986-04-28,30,Sternberk,Czechoslovakia,N,11,BOS,Boston,Bruins,7,3
,5344,Kuznetsov,Evgeny,92,C,"6'0""",172,1992-05-19,24,Chelyabinsk,Russia,N,5,WSH,Washington,Capitals,6,3
,4986,Landeskog,Gabriel,92,LW,"6'0""",204,1992-11-23,23,Stockholm,Sweden,N,22,COL,Colorado,Avalanche,5,3
,5829,Larkin,Dylan,71,LW,"6'1""",190,1996-07-30,20,"Waterford, MI",USA,N,16,DET,Detroit,Red Wings,7,3
,4788,Larsen,Philip,63,D,"6'1""",185,1989-12-07,26,Esbjerg,Denmark,N,21,VAN,Vancouver,Canucks,7,3
,10064,Lehkonen,Artturi,62,LW,"6'0""",174,1995-07-04,21,Piikkio,Finland,Y,14,MTL,Montreal,Canadiens,7,3
,206,Markov,Andrei,79,D,"6'0""",201,1978-12-20,37,Voskresensk,Russia,N,14,MTL,Montreal,Canadiens,7,3
,376,Marleau,Patrick,12,C,"6'2""",220,1979-09-15,37,"Aneroid, SK",Canada,N,26,SJS,San Jose,Sharks,7,3
,5599,Marner,Mitchell,16,C,"5'11""",160,1997-05-05,19,"Markham, ON",Canada,Y,12,TOR,Toronto,Maple Leafs,6,3
,4283,Mitchell,Torrey,17,RW,"5'11""",190,1985-01-30,31,"Greenfield Park, QC",Canada,N,14,MTL,Montreal,Canadiens,7,3
,5242,Monahan,Sean,23,C,"6'2""",187,1994-10-12,22,"Brampton, ON",Canada,N,23,CGY,Calgary,Flames,8,3
,5293,Murphy,Connor,5,D,"6'4""",212,1993-03-26,23,"Dublin, OH",USA,N,30,ARI,Arizona,Coyotes,6,3
,4211,Nielsen,Frans,51,C,"6'1""",180,1984-04-24,32,Herning,Denmark,N,16,DET,Detroit,Red Wings,7,3
,5464,Nurse,Darnell,25,D,"6'4""",205,1995-02-04,21,"Hamilton, ON",Canada,N,24,EDM,Edmonton,Oilers,7,3
,4796,Palmieri,Kyle,21,RW,"5'11""",195,1991-02-01,25,"Smithtown, NY",USA,N,7,NJD,New Jersey,Devils,6,3
,5826,Parayko,Colton,55,D,"6'5""",214,1993-05-12,23,"St. Albert, AB",Canada,N,17,STL,St. Louis,Blues,7,3
,4231,Parenteau,Pierre-Alexandre,11,RW,"6'0""",193,1983-03-24,33,"Hull, QC",Canada,N,7,NJD,New Jersey,Devils,6,3
,5274,Pitlick,Tyler,15,RW,"6'2""",192,1991-11-01,24,"Minneapolis, MN",USA,Y,24,EDM,Edmonton,Oilers,7,3
,864,Plekanec,Tomas,14,C,"5'11""",196,1982-10-31,33,Kladno,Czechoslovakia,N,14,MTL,Montreal,Canadiens,7,3
,10079,Point,Brayden,21,C,"5'10""",166,1996-03-13,20,"Calgary, AB",Canada,Y,1,TBL,Tampa Bay,Lightning,6,3
,855,Pominville,Jason,29,RW,"6'0""",185,1982-11-30,33,"Repentigny, QC",Canada,N,25,MIN,Minnesota,Wild,7,3
,4722,Pyatt,Tom,10,LW,"5'11""",188,1987-02-14,29,"Thunder Bay, ON",Canada,Y,13,OTT,Ottawa,Senators,6,3
,440,Ribeiro,Mike,63,C,"6'0""",177,1980-02-10,36,"Montreal, QC",Canada,N,18,NSH,Nashville,Predators,6,3
,5511,Ritchie,Brett,25,RW,"6'3""",220,,,"Orangeville, ON",Canada,N,27,DAL,Dallas,Stars,6,3
,5432,Ritchie,Nick,37,LW,"6'2""",226,,,"Orangeville, ON",Canada,N,29,ANA,Anaheim,Ducks,8,3
,5157,Roussel,Antoine,21,LW,"6'0""",180,1989-11-21,26,Roubaix,France,N,27,DAL,Dallas,Stars,6,3
,4295,Russell,Kris,4,D,"5'10""",173,1987-05-02,29,"Caroline, AB",Canada,N,24,EDM,Edmonton,Oilers,7,3
,4948,Sceviour,Colton,7,C,"6'0""",196,1989-04-20,27,"Red Deer, AB",Canada,N,4,FLO,Florida,Panthers,6,3
,609,Schultz,Nick,55,D,"5'11""",203,1982-08-25,34,"Strasbourg, SK",Canada,N,6,PHI,Philadelphia,Flyers,6,3
,4157,Sekera,Andrej,2,D,,201,1986-06-08,30,Bojnice,Czechoslovakia,N,24,EDM,Edmonton,Oilers,7,3
,5892,Sheary,Conor,43,LW,"5'8""",174,1992-06-08,24,"Winchester, MA",USA,N,10,PIT,Pittsburgh,Penguins,4,3
,5106,Silfverberg,Jakob,33,RW,"6'1""",200,1990-10-13,26,Gavle,Sweden,N,29,ANA,Anaheim,Ducks,8,3
,4574,Smith,Zack,15,C,"6'2""",212,1988-04-05,28,"Maple Creek, SK",Canada,N,13,OTT,Ottawa,Senators,6,3
,5215,Soderberg,Carl,34,C,"6'3""",216,1985-10-12,31,Malm?,Sweden,N,22,COL,Colorado,Avalanche,5,3
,228,Spezza,Jason,90,C,"6'3""",220,1983-06-13,33,"Toronto, ON",Canada,N,27,DAL,Dallas,Stars,5,3
,4029,Staal,Jordan,11,C,"6'4""",220,1988-09-10,28,"Thunder Bay, ON",Canada,N,3,CAR,Carolina,Hurricanes,6,3
,5355,Teravainen,Teuvo,86,C,"5'11""",169,1994-09-11,22,Helsinki,Finland,N,3,CAR,Carolina,Hurricanes,6,3
,5342,Trocheck,Vincent,21,C,"5'10""",182,1993-07-11,23,"Pittsburgh, PA",USA,N,4,FLO,Florida,Panthers,6,3
,231,Vermette,Antoine,50,C,"6'1""",198,1982-07-20,34,"St. Agapit, QC",Canada,N,29,ANA,Anaheim,Ducks,8,3
,5817,Wideman,Chris,6,D,"5'10""",174,1990-07-01,26,"St. Louis, MI",USA,N,13,OTT,Ottawa,Senators,6,3
,5601,Zacha,Pavel,37,C,"6'3""",210,,,Brno,Czech Republic,N,7,NJD,New Jersey,Devils,6,3
,5927,Acciari,Noel,55,C,"5'10""",208,1991-12-01,24,"Johnston, RI",USA,N,11,BOS,Boston,Bruins,7,2
,4554,Alzner,Karl,27,D,"6'2""",217,1988-09-24,28,"Burnaby, BC",Canada,N,5,WSH,Washington,Capitals,6,2
,5513,Anderson,Josh,34,RW,"6'3""",212,1994-05-07,22,"Burlington, ON",Canada,N,19,CBJ,Columbus,Blue Jackets,5,2
,3703,Beauchemin,Francois,32,D,"6'1""",207,1980-06-04,36,"Sorel, QC",Canada,N,22,COL,Colorado,Avalanche,5,2
,5002,Beaulieu,Nathan,28,D,"6'1""",182,1992-12-05,23,"Strathroy, ON",Canada,N,14,MTL,Montreal,Canadiens,7,2
,5059,Benn,Jordie,24,D,"6'1""",200,1987-07-26,29,"Victoria, BC",Canada,N,27,DAL,Dallas,Stars,4,2
,4775,Bonino,Nick,13,C,"6'1""",196,1988-04-20,28,"Hartford, CT",USA,N,10,PIT,Pittsburgh,Penguins,7,2
,721,Cammalleri,Mike,13,C,"5'9""",190,1982-07-08,34,"Richmond Hill, ON",Canada,N,7,NJD,New Jersey,Devils,6,2
,5632,Carlo,Brandon,25,D,"6'5""",196,1996-11-26,19,"Colorado Springs, CO",USA,Y,11,BOS,Boston,Bruins,7,2
,4154,Comeau,Blake,14,LW,"6'1""",202,1986-02-18,30,"Meadow Lake, SK",Canada,N,22,COL,Colorado,Avalanche,5,2
,5536,Cousins,Nick,25,C,"5'10""",169,,,"Belleville, ON",Canada,N,6,PHI,Philadelphia,Flyers,6,2
,701,Daley,Trevor,6,D,"5'11""",198,1983-10-09,33,"Toronto, ON",Canada,N,10,PIT,Pittsburgh,Penguins,7,2
,5899,Dauphin,Laurent,76,C,,,,,,,N,30,ARI,Arizona,Coyotes,5,2
,5049,de Haan,Calvin,44,D,"6'1""",187,1991-05-09,25,"Carp, ON",Canada,N,8,NYI,New York,Islanders,7,2
,5821,Donskoi,Joonas,27,RW,"6'0""",181,1992-04-13,24,Raahe,Finland,N,26,SJS,San Jose,Sharks,7,2
,9007,Dowd,Nic,26,C,"6'1""",175,1990-05-27,26,"Huntsville, AL",USA,N,28,LAK,Los Angeles,Kings,4,2
,10069,Dvorak,Christian,18,C,"6'1""",196,,,"Frankfort, IL",USA,Y,30,ARI,Arizona,Coyotes,5,2
,5419,Ehlers,Nicholaj,27,LW,"6'0""",168,1996-02-14,20,Aalborg,Denmark,N,47,WPJ,Winnipeg,Jets,6,2
,4869,Ellis,Ryan,4,D,"5'10""",175,1991-01-03,25,"Hamilton, ON",Canada,N,18,NSH,Nashville,Predators,6,2
,4725,Engelland,Deryk,29,D,"6'2""",215,1982-04-03,34,"Edmonton, AB",Canada,N,23,CGY,Calgary,Flames,8,2
,4728,Ennis,Tyler,63,C,"5'9""",169,1989-10-06,27,"Edmonton, AB",Canada,N,15,BUF,Buffalo,Sabres,5,2
,4298,Enstrom,Tobias,39,D,"5'10""",180,1984-11-05,31,Nordingra,Sweden,N,47,WPJ,Winnipeg,Jets,6,2
,4396,Ericsson,Jonathan,52,D,"6'4""",221,1984-03-02,32,Karlskrona,Sweden,N,16,DET,Detroit,Red Wings,7,2
,5116,Faksa,Radek,12,C,"6'3""",203,1994-01-09,22,Opava,Czech Republic,N,27,DAL,Dallas,Stars,6,2
,5438,Fiala,Kevin,56,LW,"5'10""",180,,,St. Gallen,Switzerland,N,18,NSH,Nashville,Predators,6,2
,5055,Foligno,Marcus,82,LW,"6'3""",223,1991-08-10,25,"Buffalo, NY",USA,N,15,BUF,Buffalo,Sabres,5,2
,4674,Franson,Cody,6,D,"6'5""",213,1987-08-08,29,"Sicamous, BC",Canada,N,15,BUF,Buffalo,Sabres,5,2
,5079,Garbutt,Ryan,16,C,,190,,,"Winnipeg, MB",Canada,N,29,ANA,Anaheim,Ducks,8,2
,4562,Garrison,Jason,5,D,"6'2""",218,1984-11-13,31,"White Rock, BC",Canada,N,1,TBL,Tampa Bay,Lightning,6,2
,4223,Girardi,Daniel,5,D,"6'1""",203,1984-04-29,32,"Welland, ON",Canada,N,9,NYR,New York,Rangers,4,2
,5254,Girgensons,Zemgus,28,C,"6'1""",190,1994-01-05,22,Riga,Latvia,N,15,BUF,Buffalo,Sabres,5,2
,355,Hamhuis,Dan,2,D,"6'1""",209,1982-12-13,33,"Smithers, BC",Canada,N,27,DAL,Dallas,Stars,6,2
,4915,Hamonic,Travis,3,D,"6'1""",206,1990-08-16,26,"St. Malo, MB",Canada,N,8,NYI,New York,Islanders,7,2
,4282,Hanzal,Martin,11,C,"6'6""",230,1987-02-20,29,Pisek,Czechoslovakia,N,30,ARI,Arizona,Coyotes,6,2
,5522,Hartman,Ryan,38,RW,"5'11""",191,,,"Hilton Head Isl, SC",USA,N,20,CHI,Chicago,Blackhawks,5,2
,5301,Haula,Erik,56,LW,"5'11""",192,1991-03-23,25,Pori,Finland,N,25,MIN,Minnesota,Wild,4,2
,4983,Henrique,Adam,14,C,"6'0""",195,1990-02-06,26,"Brantford, ON",Canada,N,7,NJD,New Jersey,Devils,6,2
,4511,Hickey,Thomas,14,D,"5'11""",190,1989-02-08,27,"Calgary, AB",Canada,N,8,NYI,New York,Islanders,7,2
,4401,Hjalmarsson,Niklas,4,D,"6'3""",207,1987-06-06,29,Eksjo,Sweden,N,20,CHI,Chicago,Blackhawks,6,2
,4664,Holden,Nick,22,D,"6'4""",210,1987-05-15,29,"St. Albert, AB",Canada,N,9,NYR,New York,Rangers,7,2
,3637,Jokinen,Jussi,36,LW,"5'11""",198,1983-04-01,33,Kalajoki,Finland,N,4,FLO,Florida,Panthers,4,2
,5459,Karlsson,William,25,C,"6'0""",185,,,Marsta,Sweden,N,19,CBJ,Columbus,Blue Jackets,5,2
,930,Kelly,Chris,22,C,"6'0""",198,1980-11-11,35,"Toronto, ON",Canada,N,13,OTT,Ottawa,Senators,6,2
,5001,Klefbom,Oscar,77,D,"6'3""",210,,,Karlstad,Sweden,N,24,EDM,Edmonton,Oilers,7,2
,5484,Klingberg,John,3,D,"6'2""",180,1992-08-14,24,Gothenburg,Sweden,N,27,DAL,Dallas,Stars,6,2
,5140,Komarov,Leo,47,C,"5'10""",187,1987-01-23,29,Narva,Estonia,N,12,TOR,Toronto,Maple Leafs,6,2
,4425,Korpikoski,Lauri,38,LW,"6'1""",205,1986-07-28,30,Turku,Finland,N,27,DAL,Dallas,Stars,6,2
,4823,Kruger,Marcus,16,C,"6'0""",181,1990-05-27,26,Stockholm,Sweden,N,20,CHI,Chicago,Blackhawks,7,2
,898,Kunitz,Chris,14,LW,"6'0""",195,1979-09-26,37,"Regina, SK",Canada,N,10,PIT,Pittsburgh,Penguins,7,2
,5174,Larsson,Johan,22,LW,"5'11""",206,1992-07-25,24,Lau,Sweden,N,15,BUF,Buffalo,Sabres,5,2
,4834,Leddy,Nick,2,D,"6'0""",191,1991-03-20,25,"Eden Prairie, MN",USA,N,8,NYI,New York,Islanders,6,2
,4030,Letang,Kris,58,D,"6'0""",201,1987-04-24,29,"Montreal, QC",Canada,N,10,PIT,Pittsburgh,Penguins,4,2
,517,Liles,John-Michael,26,D,"5'10""",185,,,"Indianapolis, IN",USA,N,11,BOS,Boston,Bruins,7,2
,879,MacKenzie,Derek,17,C,"5'11""",181,1981-06-11,35,"Sudbury, ON",Canada,N,4,FLO,Florida,Panthers,6,2
,5322,Marchenko,Alexey,53,D,"6'3""",210,1992-01-02,24,Moscow,Russia,N,16,DET,Detroit,Red Wings,7,2
,4854,Maroon,Patrick,19,LW,"6'3""",230,,,"St. Louis, MO",USA,N,24,EDM,Edmonton,Oilers,7,2
,4353,Matthias,Shawn,16,C,"6'4""",223,,,"Mississauga, ON",Canada,N,47,WPJ,Winnipeg,Jets,6,2
,5331,McKegg,Greg,41,C,"6'0""",191,,,"St. Thomas, ON",Canada,N,4,FLO,Florida,Panthers,6,2
,5470,McKenzie,Curtis,11,LW,"6'2""",210,,,"Golden, BC",Canada,N,27,DAL,Dallas,Stars,4,2
,5041,McNabb,Brayden,3,D,"6'4""",208,1991-01-21,25,"Davidson, SK",Canada,N,28,LAK,Los Angeles,Kings,6,2
,4240,Methot,Marc,3,D,"6'3""",231,1985-06-21,31,"Ottawa, ON",Canada,N,13,OTT,Ottawa,Senators,6,2
,379,Michalek,Milan,18,RW,"6'2""",216,,,Jindrichuv Hradec,Czech Republic,N,12,TOR,Toronto,Maple Leafs,5,2
,4261,Miller,Drew,20,LW,"6'2""",178,1984-02-17,32,"Dover, NJ",USA,N,16,DET,Detroit,Red Wings,7,2
,733,Moore,Dominic,28,C,"6'0""",192,1980-08-03,36,"Thornhill, ON",Canada,N,11,BOS,Boston,Bruins,7,2
,5251,Nordstrom,Joakim,42,C,"6'1""",160,1992-02-25,24,Stockholm,Sweden,N,3,CAR,Carolina,Hurricanes,6,2
,4031,Oduya,Johnny,47,D,"6'0""",190,1981-10-01,35,Stockholm,Sweden,N,27,DAL,Dallas,Stars,6,2
,5036,Orlov,Dmitry,9,D,"6'0""",210,1991-07-23,25,Novokuznetsk,Russia,N,5,WSH,Washington,Capitals,6,2
,479,Orpik,Brooks,44,D,"6'2""",219,1980-09-26,36,"San Francisco, CA",USA,N,5,WSH,Washington,Capitals,6,2
,4547,Oshie,T.J.,77,RW,"5'11""",189,1986-12-23,29,"Everett, WA",USA,N,5,WSH,Washington,Capitals,6,2
,5207,Pageau,Jean-Gabriel,44,C,"5'9""",175,1992-11-11,23,Ottawa,Canada,N,13,OTT,Ottawa,Senators,6,2
,5370,Paquette,Cedric,13,C,"6'1""",198,1993-08-13,23,"Gaspe, QC",Canada,N,1,TBL,Tampa Bay,Lightning,6,2
,4720,Perreault,Mathieu,85,C,"5'10""",185,1988-01-05,28,"Drummondville, QC",Canada,N,47,WPJ,Winnipeg,Jets,6,2
,5213,Petrovic,Alex,6,D,"6'4""",206,1992-03-03,24,"Edmonton, AB",Canada,N,4,FLO,Florida,Panthers,6,2
,9630,Puljujarvi,Jesse,98,RW,"6'4""",203,1998-05-07,18,,,Y,24,EDM,Edmonton,Oilers,5,2
,4326,Rask,Tuukka,40,G,"6'2""",185,1987-03-10,29,Savonlinna,Finland,N,11,BOS,Boston,Bruins,3,2
,5416,Reinhart,Sam,23,C,"6'1""",185,1995-11-06,20,"North Vancouver, BC",Canada,N,15,BUF,Buffalo,Sabres,5,2
,5482,Rieder,Tobias,8,C,"5'11""",185,1993-01-10,23,Landshut,Germany,N,30,ARI,Arizona,Coyotes,6,2
,5014,Saad,Brandon,20,LW,"6'1""",202,1992-10-27,24,"Pittsburgh, PA",USA,N,19,CBJ,Columbus,Blue Jackets,5,2
,5013,Savard,David,58,D,"6'2""",219,1990-10-22,26,"St. Hyacinthe, QC",Canada,N,19,CBJ,Columbus,Blue Jackets,5,2
,5488,Schaller,Tim,59,C,"6'2""",206,1990-11-16,25,"Merrimack, NH",USA,N,11,BOS,Boston,Bruins,5,2
,4712,Schenn,Brayden,10,LW,"6'1""",190,1991-08-22,25,"Saskatoon, SK",Canada,N,6,PHI,Philadelphia,Flyers,4,2
,858,Seidenberg,Dennis,4,D,"6'1""",210,1981-07-18,35,Schwenningen,Germany,N,8,NYI,New York,Islanders,7,2
,4316,Setoguchi,Devin,10,RW,"6'0""",205,1987-01-01,29,"Taber, AB",Canada,N,28,LAK,Los Angeles,Kings,6,2
,5891,Skjei,Brady,76,D,"6'3""",206,1994-03-26,22,"Lakeville, MN",USA,N,9,NYR,New York,Rangers,7,2
,5092,Smith,Reilly,18,RW,,185,1991-04-01,25,"Toronto, ON",Canada,N,4,FLO,Florida,Panthers,6,2
,5112,Spooner,Ryan,51,C,"5'11""",181,1992-01-30,24,"Ottawa, ON",Canada,N,11,BOS,Boston,Bruins,6,2
,5377,Sproul,Ryan,48,D,"6'4""",206,1993-01-13,23,"Mississauga, ON",USA,Y,16,DET,Detroit,Red Wings,3,2
,4918,Spurgeon,Jared,46,D,"5'9""",185,1989-11-29,26,"Edmonton, AB",Canada,N,25,MIN,Minnesota,Wild,4,2
,4292,Staal,Marc,18,D,"6'4""",207,,,"Thunder Bay, ON",Canada,N,9,NYR,New York,Rangers,7,2
,5081,Stone,Michael,26,D,"6'3""",210,1990-06-07,26,"Winnipeg, MA",Canada,N,30,ARI,Arizona,Coyotes,3,2
,4750,Stoner,Clayton,3,D,"6'4""",216,1985-02-19,31,"Port Mcneill, BC",Canada,N,29,ANA,Anaheim,Ducks,5,2
,4311,Stralman,Anton,6,D,"5'11""",190,,,Tibro,Sweden,N,1,TBL,Tampa Bay,Lightning,6,2
,5195,Sustr,Andrej,62,D,"6'8""",225,1990-11-29,25,Plzen,Czech Republic,N,1,TBL,Tampa Bay,Lightning,6,2
,4864,Tatar,Tomas,21,LW,"5'10""",186,1990-12-01,25,Ilava,Czechoslovakia,N,16,DET,Detroit,Red Wings,7,2
,9632,Tkachuk,Matthew,19,LW,"6'1""",195,1997-12-11,18,"Scottsdale, AZ",USA,Y,23,CGY,Calgary,Flames,6,2
,4262,Toews,Jonathan,19,C,"6'2""",208,1988-04-29,28,"Winnipeg, MB",Canada,N,20,CHI,Chicago,Blackhawks,7,2
,936,Tyutin,Fedor,51,D,"6'2""",212,1983-07-19,33,Izhevsk,Russia,N,22,COL,Colorado,Avalanche,4,2
,723,Upshall,Scottie,10,RW,"6'0""",200,,,"Fort McMurray, AB",Canada,N,17,STL,St. Louis,Blues,7,2
,4021,Vlasic,Marc-Edouard,44,D,"6'1""",205,1987-03-30,29,"Montreal, QC",Canada,N,26,SJS,San Jose,Sharks,7,2
,5469,Wagner,Chris,21,RW,"6'0""",202,,,"Walpole, MA",USA,N,29,ANA,Anaheim,Ducks,8,2
,4676,Wilson,Colin,33,LW,"6'1""",216,1989-10-20,27,"Greenwich, CT",USA,N,18,NSH,Nashville,Predators,6,2
,5492,Wilson,Scott,23,C,"5'11""",183,1992-04-24,24,"Oakville, ON",Canada,N,10,PIT,Pittsburgh,Penguins,7,2
,4281,Winnik,Daniel,26,C,"6'2""",207,,,"Toronto, ON",Canada,N,5,WSH,Washington,Capitals,6,2
,5270,Zadorov,Nikita,16,D,"6'5""",220,1995-04-16,21,Moscow,Russia,N,22,COL,Colorado,Avalanche,5,2
,4419,Abdelkader,Justin,8,LW,"6'1""",219,1987-02-25,29,"Muskegon, MI",USA,N,16,DET,Detroit,Red Wings,5,1
,5505,Armia,Joel,40,RW,"6'3""",192,1993-05-31,23,Pori,Finland,N,47,WPJ,Winnipeg,Jets,5,1
,10080,Auvitu,Yohann,33,D,"5'11""",191,,,Ivry-sur-Seine,France,N,7,NJD,New Jersey,Devils,6,1
,4998,Baertschi,Sven,47,LW,"5'11""",190,1992-10-05,24,Bern,Switzerland,N,21,VAN,Vancouver,Canucks,7,1
,10092,Baptiste,Nicholas,73,RW,"6'1""",206,1995-08-04,21,"Ottawa, ON",Canada,Y,15,BUF,Buffalo,Sabres,2,1
,4456,Beagle,Jay,83,C,"6'3""",215,1985-10-16,31,"Calgary, AB",Canada,N,5,WSH,Washington,Capitals,6,1
,5444,Bellemare,Pierre-Edouard,78,LW,"6'0""",198,1985-03-06,31,Le Blanc-Mesnil,France,N,6,PHI,Philadelphia,Flyers,7,1
,78,Bergeron,Patrice,37,C,"6'2""",194,1985-07-24,31,"L'Ancienne-Lorette, QC",Canada,N,11,BOS,Boston,Bruins,4,1
,4538,Boedker,Mikkel,89,LW,"6'0""",211,,,Brondby,Denmark,N,26,SJS,San Jose,Sharks,7,1
,4296,Boll,Jared,40,RW,"6'2""",219,1986-05-13,30,"Charlotte, NC",USA,N,29,ANA,Anaheim,Ducks,7,1
,5246,Boucher,Reid,15,C,"5'10""",190,1993-09-08,23,"Lansing, MI",USA,N,7,NJD,New Jersey,Devils,3,1
,4949,Bouma,Lance,17,LW,"6'1""",210,1990-03-25,26,"Provost, AB",Canada,N,23,CGY,Calgary,Flames,8,1
,3633,Bourque,Rene,17,LW,"6'2""",213,1981-12-10,34,"Lac La Biche, AB",Canada,N,22,COL,Colorado,Avalanche,3,1
,255,Bouwmeester,Jay,19,D,"6'4""",212,1983-09-27,33,"Edmonton, AB",Canada,N,17,STL,St. Louis,Blues,7,1
,4386,Boyle,Brian,11,C,"6'7""",244,1984-12-18,31,"Hingham, MA",USA,N,1,TBL,Tampa Bay,Lightning,6,1
,4878,Brodie,T.J.,7,D,"6'1""",182,1990-06-07,26,"Chatham, ON",Canada,N,23,CGY,Calgary,Flames,8,1
,8916,Brown,Connor,12,RW,,,,,,,N,12,TOR,Toronto,Maple Leafs,6,1
,10075,Buchnevich,Pavel,89,LW,"6'2""",193,1995-04-17,21,Cherepovets,Russia,Y,9,NYR,New York,Rangers,2,1
,4883,Burmistrov,Alexander,91,C,"6'1""",180,1991-10-21,25,Kazan,Russia,N,47,WPJ,Winnipeg,Jets,5,1
,4935,Calvert,Matt,11,LW,"5'10""",187,1989-12-24,26,"Brandon, MB",Canada,N,19,CBJ,Columbus,Blue Jackets,5,1
,3880,Carle,Matthew,25,D,"6'0""",205,1984-09-25,32,"Anchorage, AK",USA,N,18,NSH,Nashville,Predators,6,1
,4735,Carlson,John,74,D,"6'3""",212,1990-01-10,26,"Natick, MA",USA,N,5,WSH,Washington,Capitals,6,1
,5880,Carr,Daniel,43,LW,"6'0""",191,1991-11-01,24,"Sherwood Park, AB",Canada,N,14,MTL,Montreal,Canadiens,2,1
,5252,Carrick,Connor,8,D,"5'11""",185,,,"Orland Park, IL",USA,N,12,TOR,Toronto,Maple Leafs,6,1
,5307,Ceci,Cody,5,D,"6'3""",209,1993-12-21,22,"Ottawa, ON",Canada,N,13,OTT,Ottawa,Senators,6,1
,5200,Chiasson,Alex,39,RW,"6'4""",205,1990-10-01,26,"Montreal, QC",Canada,N,23,CGY,Calgary,Flames,8,1
,5448,Clendening,Adam,4,D,,190,,,"Wheatfield, NY",USA,N,9,NYR,New York,Rangers,5,1
,3683,Coburn,Braydon,55,D,"6'5""",220,1985-02-27,31,"Shaunavon, SK",Canada,N,1,TBL,Tampa Bay,Lightning,6,1
,4905,Cole,Ian,28,D,"6'1""",219,1989-02-21,27,"Ann Arbor, MI",USA,N,10,PIT,Pittsburgh,Penguins,7,1
,5612,Connor,Kyle,81,LW,"6'1""",177,1996-12-09,19,"Shelby Township, MI",USA,Y,47,WPJ,Winnipeg,Jets,5,1
,3490,Crosby,Sidney,87,C,"5'11""",200,1987-08-07,29,"Cole Harbour, NS",Canada,N,10,PIT,Pittsburgh,Penguins,1,1
,10077,Czarnik,Austin,27,C,"5'9""",160,1992-12-12,23,"Detroit, MI",USA,Y,11,BOS,Boston,Bruins,3,1
,5493,Dahlbeck,Klas,6,D,"6'3""",207,1991-07-06,25,Katrineholm,Sweden,N,3,CAR,Carolina,Hurricanes,4,1
,5203,DeKeyser,Danny,65,D,"6'3""",190,1990-03-07,26,"Detroit, MI",USA,N,16,DET,Detroit,Red Wings,7,1
